Metabolite_name,blank_01,blank_02,blank_03,blank_04,Cultures_QC_01,Cultures_QC_02,POS_BDS_EC_IPLs,POS_Cultures_Pooled_QC_01,POS_Cultures_Pooled_QC_02,POS_Cultures_Pooled_QC_03,POS_Cultures_Pooled_QC_04,POS_Cultures_Pooled_QC_05,POS_Cultures_Pooled_QC_06,POS_u_DA_IPLs,POS_u_EC_IPLs,POS_u_H_IPLs,POS_u_S_IPLs,POS_u2_EC_IPLs,POS_u2_y_IPLs
w/o MS2:NAGlySer 14:1;O(FA 22:6),72,0,0,0,11440,11834,43862,10540,9748,10463,11393,79,11962,0,38827,0,0,33763,0
w/o MS2:TG 8:0_9:0_22:0;1O,453,57,60,0,19414,24920,0,22098,22379,24710,25471,54,25282,0,0,194,62,67,57230
Unknown,0,0,0,0,1188,809,0,612,1342,1122,1361,0,1373,5565,0,0,0,0,0
w/o MS2:TG 8:0_15:3_18:5,0,55,0,0,15800,17024,546,13822,14521,15935,16618,0,15908,2198,2904,2404,4753,4323,2765
w/o MS2:TG 8:0_15:3_18:5,56,0,0,0,4811,5775,160,5939,5539,5791,5072,54,5576,444,14299,10159,12462,14110,9433
Unknown,0,0,0,0,2924,1617,0,1338,1574,1591,2619,0,3128,14334,59,0,0,0,0
w/o MS2:PC 7:0_24:2,68,0,0,0,22546,21616,64616,20241,19161,21628,20705,152,21077,60,58351,61,69,50826,2430
PC 31:2,110,0,81,0,6968,7284,0,6291,5650,6412,6879,56,6684,0,53,84,99,0,30755
PE 34:2|PE 16:1_18:1,211,0,0,0,35546,35769,8299,32691,31222,35246,36261,202,37231,0,8438,283,301,7422,131788
w/o MS2:SE 28:2/21:4,442,0,0,0,6219,7934,0,7588,7492,7276,7976,0,7798,531,3430,3069,5823,3522,7063
Unknown,56,0,0,0,1328,756,61,610,650,649,705,0,755,0,65,11514,60,111,55
Unknown,168,0,56,0,481,678,55,351,396,505,532,0,622,62,61,10707,0,54,143
Unknown,0,0,0,0,5777,5979,0,5064,5122,5472,5709,0,5793,27975,169,0,51,81,0
w/o MS2:NAGlySer 8:0;O(FA 28:5),89,88,0,0,16010,15661,31474,15733,20107,20328,15013,116,14848,0,47607,54,239,26707,13761
PE 34:1,0,0,0,0,38292,41565,99320,33129,34310,37956,41052,181,40381,0,87727,0,52,75219,1370
PC 31:1,0,0,0,0,6751,6932,261,5899,5915,7303,7001,0,7168,0,99,86,542,52,32569
PE 34:1,89,102,0,0,21368,22463,48882,21107,20107,20328,22156,116,22740,0,47607,54,285,42041,6907
w/o MS2:RIKEN P-VS1 ID-8478 from Mouse_Macrophage_WT_N_F1AA,0,0,0,0,2762,2267,0,1947,1891,2370,2421,60,2173,0,0,12878,0,0,0
RIKEN P-VS1 ID-8478 from Mouse_Macrophage_WT_N_F1AA,341,0,0,0,8850,9534,57,8870,8333,8956,9820,52,9384,0,0,394,58,0,30257
Unknown,0,0,0,0,1848,1413,0,1325,1477,1500,1513,0,1498,0,60,51,7961,0,0
w/o MS2:PC 30:4,0,0,0,0,7453,7301,14819,6634,6689,7063,7384,58,7134,0,15064,0,0,13599,0
w/o MS2:RIKEN P-VS1 ID-8490 from Mouse_Brain_WT_N_F1DHA,61,0,0,0,7155,7034,17796,6726,6604,6640,7338,0,6815,0,16258,0,57,11842,454
w/o MS2:Cer 12:2;2O/34:8;2O,0,0,85,0,1889,2280,7239,1872,1948,2241,2292,0,2263,0,6334,0,0,5274,53
Unknown,6782,3429,3403,0,76572,73553,14833,84807,59724,62994,69192,3688,72920,22195,35627,90057,76197,31442,27535
Unknown,47721,469,430,0,589,389,487,363,178,267,139,215,180,609,600,497,583,598,598
DG 42:5,0,0,0,0,91894,66360,0,63843,52772,65910,66868,271,65996,0,0,0,59,60,798
w/o MS2:NAGly 14:0;O(FA 28:2),4231,58,0,0,3183,2974,73,2721,2622,2553,2860,53,2933,0,0,68,19024,0,0
w/o MS2:PC 30:3,0,0,0,0,0,0,10497,0,0,0,0,64,0,0,9148,0,0,7280,0
w/o MS2:CerP 14:1;2O/28:4,0,0,0,0,71629,74100,276318,67429,63373,68434,72429,0,70135,0,250535,0,155,216427,0
w/o MS2:RIKEN P-VS1 ID-8587 from Mouse_SmallIntestine_WT_N_F1AA,133,102,102,0,3368,3834,8741,3384,3486,3225,3923,0,3574,63,7576,0,72,7607,0
Unknown,126,78,0,0,1632,1246,575,1121,1436,1240,1718,0,1349,57,561,62,6773,588,0
w/o MS2:SM 12:1;2O/24:4,54,0,55,0,15464,15724,98,14418,14358,15262,14974,428,15707,16471,17438,17224,17305,17535,18022
Unknown,0,0,0,0,379961,332235,0,321083,262384,257139,317543,1451,318320,57,180,251,142,205,7076
w/o MS2:NAGly 14:0;O(FA 28:1),0,0,0,0,6660,6292,0,5488,6312,6400,6308,0,6608,0,0,0,0,0,20142
w/o MS2:RIKEN P-VS1 ID-8619 from Mouse_Feces_WT_N_Ctr,59,51,56,0,6800,7022,61,6713,6528,6909,6755,253,7305,7289,7520,7633,7794,7692,8271
Unknown,558,187,158,0,8008,3820,1410,6665,4496,3884,4053,1184,4072,1603,1223,1768,3688,3854,2169
w/o MS2:RIKEN P-VS1 ID-8656 from Mouse_Heart_WT_N_F1,0,0,0,0,10558,8080,54,8636,7048,6962,8282,52,7656,70,0,54,0,0,370
w/o MS2:RIKEN P-VS1 ID-8656 from Mouse_Heart_WT_N_F1,0,0,52,0,27532,28684,0,26811,20564,23163,27843,0,28776,0,0,0,0,0,202
w/o MS2:NAGlySer 15:2;O(FA 22:6),0,0,0,0,105773,102585,177456,92294,90549,89188,94318,988,98941,116,177895,0,58,167890,61
w/o MS2:DGTS 15:2_19:5,0,0,0,0,28654,31770,466,26622,31095,31353,31656,94,31818,9865,14308,26787,28103,21204,27021
Unknown,63,0,0,0,1214,882,0,953,1040,1136,1051,0,1722,109,4943,1024,12015,3116,1605
Unknown,0,0,71,0,6392,6137,0,5365,4541,5529,6058,52,5485,537,326,52,27,386,222
w/o MS2:DG 42:2,464,109,80,0,9194,6148,0,5248,4818,6345,6291,0,6202,0,56,228,116,140,24976
w/o MS2:DG 42:2,229,55,0,0,26467,22231,73,22993,20449,23792,22810,96,21757,0,0,276,61,65,79694
w/o MS2:DG 42:2,477,0,0,0,26035,22573,56,22346,20588,21938,22333,56,22177,0,0,227,68,0,76545
PE 35:2,100,0,0,0,9914,10040,20996,9214,9180,9169,9313,109,9566,0,20341,123,60,18637,737
PC 32:2|PC 16:1_16:1,128,72,0,0,343726,349630,512,316059,294458,345599,346929,839,356302,0,868,7237,857,844,2058688
w/o MS2:RIKEN P-VS1 ID-8842 from Mouse_Heart_WT_N_F1,77,0,0,0,2290,2146,311,1992,2176,2354,2332,0,2232,0,294,0,0,388,8871
PC 32:1,141,0,70,0,102660,105019,849,91393,89087,99486,106742,393,101615,0,975,2726,2320,767,508601
PE 35:1,0,0,0,0,102798,118666,240811,103718,99040,109447,114456,608,119402,62,214615,120,160,181410,191
w/o MS2:RIKEN P-VS1 ID-8873 from Mouse_AdrenalGlands_WT_N_Ctr,2182,0,0,0,3134,4358,0,3419,3410,3708,4336,0,3790,0,0,64,116,0,8891
w/o MS2:PC 31:4,0,0,0,0,11077,10538,20924,9926,9517,10901,10395,50,10594,0,20205,0,0,18524,70
w/o MS2:CerP 15:1;2O/28:5,87,0,0,0,13732,13564,59869,12094,11693,13670,13867,0,12794,0,48198,104,62,34436,63
w/o MS2:DGTS 10:0_22:0,0,52,0,0,7956,9851,2241,7755,8621,9104,10228,0,9823,0,2215,38503,74,2147,0
Unknown,124,0,0,0,6420,7020,17232,6599,6666,7023,6776,0,6771,0,14641,0,82,13801,51
w/o MS2:PC 31:3,0,0,0,0,5186,4969,14831,4642,4225,4304,4811,0,4913,0,15113,0,0,13696,0
w/o MS2:RIKEN P-VS1 ID-8981 from Mouse_Lung_WT_N_F1,1016,0,0,0,7872,3992,18381,6313,5349,6088,4584,0,5553,50,15235,82,84,12176,143
w/o MS2:RIKEN P-VS1 ID-8981 from Mouse_Lung_WT_N_F1,803,0,0,0,27919,29841,45331,26731,23742,24582,25885,62,28502,0,32704,0,0,26092,0
w/o MS2:DGTS 12:0_22:2,343,0,0,0,24244,29426,0,24394,24314,27334,28752,113,27945,0,0,126531,51,0,0
w/o MS2:Cer 12:1;3O/36:6;(2OH),0,51,0,0,13091,11979,0,10530,9281,12591,12208,0,11462,0,51,0,74,0,87
w/o MS2:NAGly 16:2;O(FA 28:6),0,0,0,0,2544,2614,7788,2380,2517,2228,2468,0,2261,0,8850,0,72,8641,197
w/o MS2:SL 13:1;O/30:4,0,0,0,0,2716,2655,0,1976,1726,2246,2494,0,2266,55,0,0,59,0,6969
DG 43:4,15884,56,0,0,19909,15453,0,16832,12401,13372,16574,94,15285,60,0,68,55,53,641
w/o MS2:NAGlySer 16:3;O(FA 22:6),124,64,0,0,4803,4073,17148,3993,3470,3817,3884,68,3976,0,15100,0,61,14428,1118
w/o MS2:NAGlySer 16:3;O(FA 22:6),232,0,0,0,9044,9387,2328,8461,8008,9015,9410,64,9129,0,2321,0,63,2063,34317
w/o MS2:BMP 8:0_24:1,415,0,0,0,3820,4206,5361,3532,3698,4000,3981,0,4019,0,4431,68,9184,4427,221
w/o MS2:BMP 8:0_24:1,313,0,0,0,3412,4008,7937,4035,3617,4229,4217,0,4472,0,7488,51,831,7294,75
w/o MS2:DGTS 12:0_22:1,3319,80,74,0,4383,3988,0,3591,3513,3079,3357,68,3532,0,61,88,26497,0,60
w/o MS2:Cer 12:1;3O/36:5;(2OH),0,0,54,0,56308,51539,0,48473,39672,38654,49223,443,48536,69,64,56,174,0,1856
w/o MS2:DG 44:10,240,0,0,0,6449,5640,297,5145,4719,5218,5399,0,5463,4751,3037,5226,6770,3636,5582
DG 44:10,92,0,0,0,77049,81498,166,65895,73295,83904,81390,326,79403,24757,39068,72562,79268,56250,75136
w/o MS2:SL 12:1;O/30:4;O,95,0,0,0,99,90,0,0,0,86,68,0,62,0,0,7182,282,0,0
w/o MS2:RIKEN P-VS1 ID-9069 from Mouse_AdrenalGlands_WT_N_Ctr,361,63,0,0,33687,36131,50,34182,32989,33428,34288,0,36387,12709,43438,42547,32298,41240,40575
w/o MS2:DG 43:3,2057,0,0,0,5779,5512,0,5608,4449,4227,4726,0,5500,0,0,0,13314,56,1225
w/o MS2:NAGlySer 16:2;O(FA 22:6),66,0,0,0,11242,11548,27770,8991,10067,10201,11886,0,11402,0,25156,0,0,21280,967
w/o MS2:NAGlySer 16:2;O(FA 22:6),64,52,0,0,5893,5912,12969,5746,5260,5470,5679,0,5811,0,13193,0,61,11894,2405
w/o MS2:BMP 24:0_8:0,174,0,0,0,3429,3271,6802,3291,2885,3614,3260,0,3321,52,6890,86,6377,6566,0
Unknown,0,0,53,0,676,698,0,398,404,229,552,0,570,0,0,0,0,0,8276
w/o MS2:SHexCer 12:0;2O/18:0;O,164,0,0,0,6198,5783,9420,5614,5471,5348,5546,64,6273,0,10455,0,0,9136,0
Unknown,263,80,121,0,2848,9738,1023,6760,6379,7379,7472,716,11465,1533,768,788,1459,1350,1145
w/o MS2:NAGlySer 10:0;O(FA 28:6),726,0,0,0,4530,4385,7856,4450,4323,4305,3924,55,4719,0,7652,81,150,7091,809
w/o MS2:PC 7:0_26:2,714,0,0,0,4356,3119,2768,3424,3597,3669,4444,88,3967,54,2834,0,70,2179,7898
PE 36:2,452,0,0,0,40868,40669,107355,37865,36492,37148,39447,201,39760,0,94592,0,0,81362,312
PC 33:2,650,0,0,0,15904,16637,0,14357,14586,16504,16567,52,16525,0,67,87,1304,0,70442
w/o MS2:DGTS 13:0_22:5,157,0,0,0,6455,2836,2708,3090,2887,3064,3039,3064,2715,2386,3332,4296,3129,2565,5052
w/o MS2:Cer 12:1;2O/37:9;2O,0,0,0,0,6954,8328,17139,6331,6600,7642,8051,0,7845,0,17828,61,76,13084,0
w/o MS2:RIKEN P-VS1 ID-9218 from Mouse_Lung_WT_N_F1AA,601,52,0,0,1090,1185,64,1104,1037,1053,1146,0,1362,0,74,78,11144,54,57
Unknown,1706,0,0,0,3488,2368,61,2754,2436,2817,2867,0,2867,0,66,0,14456,56,0
w/o MS2:DGGA 9:0_22:1,0,0,0,0,825,694,488,846,841,648,910,0,634,0,494,0,61,317,10143
w/o MS2:CerP 16:1;2O/28:6,0,0,0,0,5386,5059,609,4465,4982,5241,5282,0,4915,0,688,0,142,500,38346
w/o MS2:PC 6:0_27:1,0,0,0,0,3100,3329,7794,2615,3062,3043,3090,0,2982,0,6351,0,73,5365,78
MGDG 32:1|MGDG 16:0_16:1,108,0,0,0,28706,28266,129,23321,23769,25757,26311,73,26690,0,187,153,18741,77,42266
Unknown,1147,62,56,0,5317,4751,231,4416,5188,5145,4861,0,5107,0,94,0,31332,223,0
w/o MS2:PC 32:4,0,0,0,0,26782,24606,20824,24508,22461,22377,23953,540,24366,55,28992,0,67,29373,54
w/o MS2:PC 32:4,105,0,56,0,14354,13733,28549,13823,13249,10652,12386,71,11679,60,28992,0,67,29373,0
w/o MS2:PC 32:4,133,0,0,0,26658,23862,27137,22405,22461,22377,23953,147,24366,52,28300,0,73,27563,54
w/o MS2:CerP 16:1;2O/28:5,219,60,0,0,16376,18080,37883,16920,16034,17093,18128,0,17866,0,36243,54,0,30248,6143
w/o MS2:CerP 16:1;2O/28:5,93,0,0,0,58043,36768,168691,49517,42406,44244,40760,0,38254,68,145779,79,0,117582,300
w/o MS2:CerP 16:1;2O/28:5,184,0,0,0,58043,40359,168691,49517,42406,43324,41042,0,40019,0,145779,0,0,117582,489
w/o MS2:HexCer 16:0;3O/19:0;(2OH),147,0,0,0,3006,3294,0,2732,2815,2447,2991,0,2879,0,0,0,23063,0,54
w/o MS2:HexCer 16:0;3O/19:0;(2OH),216,0,0,0,10688,10989,52,9572,9106,9016,10277,0,10363,0,0,0,80487,0,0
w/o MS2:RIKEN P-VS1 ID-9327 from Mouse_Lung_WT_N_F1AA,96,0,0,0,2656,2783,1107,2742,2815,2677,2865,0,2806,0,1039,0,13802,1064,153
w/o MS2:RIKEN P-VS1 ID-9331 from Mouse_Feces_WT_N_Ctr,0,0,0,0,1977,2550,5435,2203,2323,2925,2572,0,2596,0,6232,58,0,4652,0
w/o MS2:SM 12:1;2O/26:5,119,0,0,0,26065,15478,73165,20640,18334,18141,17512,0,16200,0,64648,68,0,50837,74
w/o MS2:NAGly 17:3;O(FA 28:6),321,0,0,0,1325,1428,6386,1348,1444,1417,1491,0,1348,0,6212,0,0,5119,0
DG 44:5,401,0,0,0,113956,81444,0,86283,67223,72836,82468,498,81664,50,0,67,159,0,991
w/o MS2:SM 36:0;3O,230,0,0,0,13763,11160,0,11152,9839,10228,11476,68,10362,0,0,0,235,0,596
w/o MS2:CerP 16:1;2O/28:4,0,0,63,0,33659,34995,132601,29768,27215,27285,32592,0,33604,0,109024,145,0,85368,0
w/o MS2:RIKEN P-VS1 ID-9380 from Mouse_Feces_WT_N_Ctr,2712,64,54,0,2296,2235,0,2179,2019,2256,2510,0,1776,0,0,0,13084,0,0
w/o MS2:SM 37:6;3O,2876,0,0,0,2000,2276,169,2152,1874,2356,2085,0,2369,0,93,79,15565,137,0
Unknown,9392,0,0,0,590761,622228,50,581304,480346,487437,621286,2327,619487,0,0,0,214,0,8402
Unknown,0,53,0,0,2236,2722,58,2080,2532,2548,2829,0,2633,0,0,5429,0,0,0
w/o MS2:PC 6:0_28:5,572,0,0,0,37514,38139,181,34924,33077,38538,38089,135,38852,0,74,1164,73,128,219694
PG 33:1|PG 16:0_17:1,1008,68,0,0,25169,26072,63253,23716,23796,26366,26256,124,26178,0,54890,51,688,53559,131
w/o MS2:RIKEN P-VS1 ID-9420 from Mouse_Heart_WT_N_F1,0,0,0,0,3315,3422,58,3260,3262,3500,3967,0,3790,0,0,13631,0,0,0
Unknown,752,0,0,0,239,285,0,172,260,253,168,0,268,0,0,0,5839,0,0
Unknown,695,54,0,0,16118,17040,146,14847,14688,17432,16663,70,16070,0,58,640,70,0,96555
w/o MS2:RIKEN P-VS1 ID-9444 from Mouse_Brain_WT_N_F1AA,271,0,0,0,2578,2734,58,2559,2171,2140,2463,0,2612,0,0,0,12518,0,0
DG 45:10,102,0,0,0,8717,8488,0,8336,7882,7815,8278,79,8398,0,0,0,46651,0,0
Unknown,682,0,56,0,12741,11053,0,10266,10475,11356,10983,0,10646,0,0,0,94,0,174
Unknown,341,0,72,0,26625,24582,0,22373,24064,24906,26124,68,25019,0,0,0,0,0,493
Unknown,0,0,0,0,3393,3285,54,2119,1533,3310,2939,0,3369,52,0,11411,82,0,0
w/o MS2:PC 32:1,152,0,0,0,28292,29436,65540,25583,25305,27321,29027,191,28776,0,58862,0,0,50090,61
PC 32:1,335,0,0,0,10694,10803,101,8841,8909,10935,10283,68,10718,0,68,285,238,97,55800
w/o MS2:DGTS 14:1_22:6,98,0,0,0,10589,10702,864,9578,8540,9729,10456,0,10134,7152,6870,8829,10345,7546,9344
w/o MS2:DGTS 14:1_22:6,89,0,0,0,149452,162926,194,135321,150649,164810,161146,636,157191,48676,76443,142733,144260,110883,144892
w/o MS2:DGTS 13:0_22:0,166,0,0,0,6228,6007,0,4906,5433,5444,4998,58,5838,0,56,0,52,0,180
w/o MS2:Cer 13:1;3O/36:4;(2OH),0,0,0,0,1411,1489,0,1380,1075,1563,1186,0,1558,0,0,61,7177,0,0
Unknown,0,54,0,0,9318,3453,0,3436,8076,3966,4565,0,4341,22772,97,0,0,64,67
Unknown,62,0,0,0,9318,8958,0,7751,8076,8950,9256,67,9068,15557,97,51,0,53,0
w/o MS2:DG 44:2,348,0,0,0,12287,11918,119,12050,11156,11461,11814,0,12361,0,74,102,0,0,51370
DG 44:2,170,84,0,0,24988,20359,110,21222,19227,21612,21592,98,20473,90,282,396,142,119,78688
Unknown,70,0,0,0,3824,3632,0,3511,3560,3725,3465,0,3970,0,0,13620,0,0,0
w/o MS2:Cer 12:2;2O/37:11;2O,401,53,0,0,5368,5664,0,4392,4690,5173,5587,0,5475,153,126,434,829,306,23540
Unknown,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,65,0,0,0,25576,26675,0,23803,23095,25850,27614,0,26152,42683,162,0,89,0,0
Unknown,65,0,0,0,8855,9770,0,10276,12205,10945,12350,0,26152,69639,162,0,0,0,0
Unknown,81,0,0,0,10960,10791,26748,9484,9156,10346,10256,0,10276,0,24007,0,445,23064,0
w/o MS2:DG 44:1,0,51,0,0,10522,9755,65,9342,8247,8520,8908,0,8923,1302,10557,8395,4207,9844,14823
Unknown,70,0,0,0,128237,124340,0,112181,111395,127960,130201,494,122758,0,0,463812,0,0,0
w/o MS2:RIKEN P-VS1 ID-9612 from Mouse_Macrophage_WT_N_F1AA,954,414,432,0,7527,3141,2279,5425,3757,3660,3693,1802,3642,2390,1360,1609,4556,4409,3131
PC 34:2|PC 16:1_18:1,659,82,0,0,407087,403570,656,355298,342217,383029,393339,1370,375949,0,1040,8024,3518,803,1959760
w/o MS2:CerP 16:1;2O/28:0,1316,65,0,0,910,1145,75,880,856,990,959,0,833,0,64,60,6604,90,60
Unknown,0,0,0,0,52336,53942,0,46402,45465,53196,52270,135,53318,142584,491,60,231,173,58
w/o MS2:RIKEN P-VS1 ID-9711 from Mouse_Feces_WT_N_Ctr,0,0,0,0,1267,1105,7749,1202,1235,1163,1379,60,1280,52,7613,62,0,6115,555
w/o MS2:RIKEN P-VS1 ID-9711 from Mouse_Feces_WT_N_Ctr,83,0,0,0,4371,3631,1073,3599,3393,3416,3623,54,4086,0,944,0,50,635,12591
w/o MS2:BMP 8:0_26:4,289,0,0,0,4610,4288,0,3785,3596,3901,4756,70,4552,0,0,74,76,0,12899
PC 34:1|PC 16:0_18:1,0,0,110,0,78007,81998,791,72566,68056,70590,80121,424,78415,51,590,3839,17512,702,293523
w/o MS2:PI-Cer 32:4;3O,61,0,0,0,1786,1622,6048,1674,1496,1438,1700,0,1038,0,5494,53,0,5640,0
w/o MS2:PC 33:4,60,62,0,0,5416,5771,12710,4407,4474,4876,5490,0,5435,0,11333,0,0,9787,182
w/o MS2:DGGA 10:0_22:0,114,0,0,0,2824,2498,0,2372,1992,2850,2527,0,2430,0,96,0,74,0,23014
w/o MS2:CerP 17:1;2O/28:5,154,0,0,0,403270,408113,737620,369826,356674,355076,374916,415,399614,0,713870,0,98,661028,56
w/o MS2:DG 46:12,103,0,0,0,1090,869,0,1065,1046,1051,1092,0,1008,0,130,0,9351,52,95
w/o MS2:NAGly 18:3;O(FA 28:6),106,0,0,0,3676,3645,7780,3196,3362,3686,3836,0,3655,0,7759,0,210,8192,86
PG 34:2|PG 16:0_18:2,103,50,0,0,35808,39015,637,35362,39327,40361,38686,149,36692,0,518,0,251366,520,89
w/o MS2:DGTS 14:0_22:2,2053,67,51,0,2076,1597,139,1835,1598,1458,1614,64,1553,244,0,190,10944,176,186
w/o MS2:Cer 12:1;3O/38:6;(2OH),0,0,108,0,15011,13777,0,13531,11373,11484,13393,62,14382,0,71,0,54,0,154
Unknown,96,0,0,0,1165,1071,0,1226,1124,1261,904,0,1267,0,54,61,7705,0,68
w/o MS2:NAGly 18:2;O(FA 28:6),175,0,0,0,1873,2027,6563,1736,1469,1744,2136,0,2143,0,7666,0,99,7841,102
w/o MS2:PC 33:2,60,0,0,0,11085,10151,31062,9662,9566,9287,10393,79,9846,52,28314,0,66,24177,53
w/o MS2:NAGlySer 16:3;O(FA 24:6),143,0,0,0,2220,2152,619,2078,2013,2355,2353,0,2504,0,90,53,77,60,10492
PG 34:1|PG 16:0_18:1,350,0,0,0,16128,17158,5423,16125,16526,17786,17397,116,17903,0,5277,51,98689,5239,437
w/o MS2:Cer 12:1;3O/38:5;(2OH),115,0,0,0,97729,101129,0,92286,76041,80988,100491,702,99598,0,82,0,59,0,2116
Unknown,98,0,0,0,610,464,58,592,684,586,811,0,570,52,54,52,84,84,7924
w/o MS2:PC 33:1,91,0,0,0,1126,1146,0,773,875,1106,920,0,901,62,0,62,139,0,6956
w/o MS2:AHexCer (O-12:0)12:2;2O/13:1;O,219,0,0,0,11764,11993,58,11407,11497,12386,11938,0,12361,0,51,58,74898,70,82
w/o MS2:Cer 12:1;2O/39:11;2O,116,0,0,0,6349,7798,0,7210,6784,7431,7165,0,7829,0,0,13498,71,0,0
w/o MS2:Cer 12:1;2O/39:11;2O,74,0,0,0,1560,2210,0,1872,1753,1897,2198,0,2165,0,0,5683,0,0,0
w/o MS2:DGTS 22:3_15:4,102,0,0,0,9436,10658,0,9484,10173,10090,10411,67,10419,0,0,1564,0,0,0
w/o MS2:NAGlySer 11:0;O(FA 28:1),192,0,0,0,5172,6100,0,5294,5015,5437,5224,0,6086,0,0,0,39338,56,0
w/o MS2:Cer 12:1;3O/38:4;(2OH),1032,0,0,0,8027,8952,0,7353,7662,8160,8671,0,9522,0,52,0,149,50,259
RIKEN P-VS1 ID-10087 from Mouse_Muscle_WT_CTX0_Ctr,648,0,0,0,13149,12988,279,11694,12919,13652,12715,64,12445,0,249,0,73466,65,0
Unknown,104,0,0,0,739,638,52,520,652,949,937,0,391,0,56,71,214,0,10020
MGDG 34:3|MGDG 16:0_18:3,0,0,0,0,93593,98881,0,89318,80079,90646,95944,437,92556,0,66,0,637376,120,1028
w/o MS2:NAGlySer 11:0;O(FA 28:0),338,0,52,0,2521,2863,139,2766,2405,2615,2507,0,2551,55,277,130,14555,148,53
w/o MS2:RIKEN P-VS1 ID-10146 from Mouse_Macrophage_WT_N_F1AA,97,0,69,0,7111,6354,2224,5861,6112,6775,6275,0,6764,0,2544,0,33729,2688,279
w/o MS2:PC 7:0_28:2,0,0,0,0,8672,9777,20069,7761,7242,9893,9493,0,9987,0,17670,83,101,16158,0
w/o MS2:Cer 12:1;2O/38:11;2O,298,0,0,0,11955,11107,0,12278,12059,12167,11898,0,12077,0,0,52,7074,52,15389
MGDG 34:2|MGDG 16:0_18:2,0,0,0,0,32983,33223,0,30622,28489,32414,33400,236,33620,0,90,0,234916,52,3337
w/o MS2:PC O-36:2,0,55,0,0,889,795,0,947,854,976,894,0,1042,0,0,197,7019,50,64
w/o MS2:CerP 17:1;2O/28:0,1196,73,0,0,4188,5070,0,4075,4070,5158,5133,0,5105,0,58,0,36013,0,0
w/o MS2:SM 39:9;3O,2051,51,0,0,9777,9170,0,8054,8359,9278,9214,62,9102,0,0,76,52009,0,81
Unknown,146,52,0,0,966,1150,0,986,755,870,1010,0,922,0,7054,405,156,5388,0
Unknown,157,0,0,0,2182,2361,60,2100,1819,1814,2231,52,2164,0,11592,490,78,8595,0
Unknown,104,0,0,0,2223,2071,0,1547,1953,2058,1850,0,1893,0,0,6964,67,0,0
w/o MS2:CerP 18:1;2O/28:6,0,0,0,0,23816,24340,6241,21848,20521,23205,24580,0,23747,0,6782,0,0,5786,78293
w/o MS2:CerP 18:1;2O/28:6,0,0,0,0,23192,19354,28151,20435,18862,20329,19475,0,20141,0,21024,0,0,15704,532
MGDG 34:1|MGDG 16:0_18:1,210,0,0,0,16515,17988,0,15547,14923,14882,16236,100,16409,0,76,119,108774,75,11976
w/o MS2:SM 39:8;3O,292,0,0,0,3514,3192,0,3163,2941,3063,3379,0,3221,0,66,0,20103,0,0
DG 47:13,201,0,0,0,84276,83749,0,75618,69367,75523,82282,410,79145,0,0,0,342187,75,253
w/o MS2:RIKEN P-VS1 ID-10288 from Mouse_Macrophage_WT_N_F1,29796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
w/o MS2:Hex2Cer 16:2;2O/12:0,54,0,0,0,11652,11619,23562,10776,10015,11282,11417,67,11906,0,21192,0,0,20170,0
w/o MS2:CerP 18:1;2O/28:5,0,64,0,0,12921,9802,37366,9921,10182,9656,9810,0,9462,0,30344,0,0,22302,139
w/o MS2:CerP 18:1;2O/28:5,0,0,0,0,1618,1558,162,1258,1611,1475,1610,0,1665,0,63,0,242,74,20022
w/o MS2:CerP 18:1;2O/28:5,0,0,0,0,20824,20368,39666,18765,18223,16748,20145,0,20995,0,36787,0,0,30124,3178
w/o MS2:RIKEN P-VS1 ID-10318 from Cell_C2C12_WT_N_24h10AA,0,0,0,0,1830,1813,0,1749,781,1876,1150,0,1936,0,0,8545,0,0,0
w/o MS2:Cer 14:1;2O/38:6;O,0,0,0,0,3933,4434,0,3872,3316,4330,3862,0,4542,0,0,16307,0,0,0
DG 47:12,66,0,53,0,26787,26663,0,25296,23094,25789,27388,106,25963,0,63,0,146651,72,0
w/o MS2:NAGly 19:3;O(FA 28:6),0,0,0,0,9432,8887,12829,7859,7932,8286,8168,0,8717,0,14268,0,0,13238,0
Unknown,0,52,0,0,4382,3921,0,3956,3176,3419,3923,107,4208,0,0,23989,0,0,62
w/o MS2:HexCer 16:1;3O/22:5;(2OH),110,0,102,0,12851,12417,0,11898,11284,12343,11690,52,11709,0,0,0,68481,0,51
w/o MS2:DGTS 15:0_22:2,124104,228,227,0,332,322,207,267,200,237,272,128,219,170,105,88,196,77,162
w/o MS2:RIKEN P-VS1 ID-10387 from Mouse_Macrophage_WT_N_F1AA,62739,52,0,0,98,105,63,0,77,138,106,0,115,0,0,0,399,54,62
w/o MS2:RIKEN P-VS1 ID-10387 from Mouse_Macrophage_WT_N_F1AA,104678,215,247,0,170,138,173,337,140,135,187,144,145,104,116,112,207,75,180
w/o MS2:RIKEN P-VS1 ID-10387 from Mouse_Macrophage_WT_N_F1AA,100745,260,218,0,191,87,128,99,186,217,50,87,178,91,146,82,112,77,53
Unknown,145,0,0,0,4849,5304,12086,4621,4629,5231,5563,64,5395,69,11027,0,84,10808,0
